,one_hosp_first_time,two_hosp_first_time,three_hosp_first_time,four_hosp_first_time,one_hosp_second_time,two_hosp_second_time,three_hosp_second_time,four_hosp_second_time,one_hosp_third_time,two_hosp_third_time,three_hosp_third_time,four_hosp_third_time,one_hosp_forth_time,two_hosp_fourth_time,three_hosp_fourth_time,four_hosp_fourth_time
378,0.2624074074074074,0.4727777777777778,0.3914814814814815,0.17277777777777778,0.2624074074074074,0.4727777777777778,0.3914814814814815,0.17277777777777778,0.2624074074074074,0.4727777777777778,0.3914814814814815,0.17277777777777778,0.2624074074074074,0.4727777777777778,0.3914814814814815,0.17277777777777778
379,0.4275925925925926,0.31074074074074076,0.2751851851851852,0.24703703703703703,0.4275925925925926,0.31074074074074076,0.2751851851851852,0.24703703703703703,0.4444444444444444,0.31074074074074076,0.2751851851851852,0.24703703703703703,0.4444444444444444,0.31074074074074076,0.2751851851851852,0.24703703703703703
380,0.5103703703703704,0.3590740740740741,0.09277777777777778,0.5407407407407407,0.5103703703703704,0.3590740740740741,0.09277777777777778,0.47444444444444445,0.5103703703703704,0.3590740740740741,0.09277777777777778,0.47444444444444445,0.5103703703703704,0.3590740740740741,0.09277777777777778,0.47444444444444445
381,0.4185185185185185,0.5857407407407408,0.36925925925925923,0.22537037037037036,0.4185185185185185,0.4888888888888889,0.36925925925925923,0.22537037037037036,0.4185185185185185,0.4888888888888889,0.36925925925925923,0.22537037037037036,0.4185185185185185,0.4888888888888889,0.36925925925925923,0.22537037037037036
382,0.2075925925925926,0.45092592592592595,0.6761111111111111,0.4575925925925926,0.2075925925925926,0.45092592592592595,0.6296296296296297,0.4083333333333333,0.2075925925925926,0.45092592592592595,0.6296296296296297,0.4083333333333333,0.2075925925925926,0.45092592592592595,0.6296296296296297,0.4083333333333333
383,0.125,0.3655555555555556,0.5442592592592592,0.36444444444444446,0.125,0.3655555555555556,0.5442592592592592,0.36444444444444446,0.125,0.3655555555555556,0.5442592592592592,0.36444444444444446,0.125,0.3655555555555556,0.5442592592592592,0.36444444444444446
384,0.4809259259259259,0.49537037037037035,0.36796296296296294,0.23185185185185186,0.41685185185185186,0.49537037037037035,0.36796296296296294,0.23185185185185186,0.41685185185185186,0.49537037037037035,0.36796296296296294,0.23185185185185186,0.4809259259259259,0.49537037037037035,0.36796296296296294,0.23185185185185186
385,0.30796296296296294,0.2788888888888889,0.36925925925925923,0.3372222222222222,0.30796296296296294,0.2788888888888889,0.36925925925925923,0.3372222222222222,0.30796296296296294,0.2788888888888889,0.36925925925925923,0.3372222222222222,0.352962962962963,0.2788888888888889,0.36925925925925923,0.3372222222222222
386,0.4275925925925926,0.44277777777777777,0.19444444444444445,0.33666666666666667,0.4275925925925926,0.44277777777777777,0.19444444444444445,0.34555555555555556,0.4275925925925926,0.44277777777777777,0.19444444444444445,0.33666666666666667,0.4275925925925926,0.44277777777777777,0.19444444444444445,0.33666666666666667
387,0.43462962962962964,0.29444444444444445,0.16333333333333333,0.5068518518518519,0.43462962962962964,0.2833333333333333,0.16333333333333333,0.5068518518518519,0.43462962962962964,0.29444444444444445,0.16333333333333333,0.5068518518518519,0.43462962962962964,0.2833333333333333,0.16333333333333333,0.5068518518518519
388,0.4585185185185185,0.30722222222222223,0.16777777777777778,0.5307407407407407,0.4585185185185185,0.30722222222222223,0.16777777777777778,0.5307407407407407,0.4585185185185185,0.30722222222222223,0.16777777777777778,0.5307407407407407,0.4585185185185185,0.30722222222222223,0.16777777777777778,0.5307407407407407
389,0.4872222222222222,0.39796296296296296,0.25574074074074077,0.2896296296296296,0.45611111111111113,0.48944444444444446,0.25574074074074077,0.2896296296296296,0.4872222222222222,0.48944444444444446,0.25574074074074077,0.2896296296296296,0.48703703703703705,0.39796296296296296,0.25574074074074077,0.2896296296296296
390,0.35703703703703704,0.5207407407407407,0.3701851851851852,0.275,0.35703703703703704,0.5207407407407407,0.33740740740740743,0.275,0.35703703703703704,0.5207407407407407,0.33740740740740743,0.275,0.35703703703703704,0.5827777777777777,0.33740740740740743,0.275
391,0.2644444444444444,0.42648148148148146,0.5527777777777778,0.205,0.2662962962962963,0.42648148148148146,0.5307407407407407,0.205,0.2662962962962963,0.42648148148148146,0.5527777777777778,0.205,0.2644444444444444,0.42648148148148146,0.5307407407407407,0.205
392,0.2175925925925926,0.43666666666666665,0.4444444444444444,0.205,0.2175925925925926,0.43666666666666665,0.4444444444444444,0.205,0.2175925925925926,0.43666666666666665,0.4444444444444444,0.23592592592592593,0.2175925925925926,0.43666666666666665,0.4444444444444444,0.205
393,0.08925925925925926,0.345,0.5237037037037037,0.26981481481481484,0.08925925925925926,0.345,0.4675925925925926,0.2785185185185185,0.08925925925925926,0.345,0.4675925925925926,0.26981481481481484,0.08925925925925926,0.345,0.4675925925925926,0.26981481481481484
394,0.1811111111111111,0.4225925925925926,0.5885185185185186,0.38,0.1811111111111111,0.4225925925925926,0.5885185185185186,0.38,0.1811111111111111,0.4225925925925926,0.5885185185185186,0.38,0.1811111111111111,0.4225925925925926,0.6012962962962963,0.38
